source_id,target_id,relation,prov,namespace_source_id,namespace_target_id,source_to_target
MONDO:0007342,ICD10:Q66.89,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007342,MESH:D003025,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007342,SNOMED:397932003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007342,ICD10:Q66.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007342,ORPHANET:293144,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007342,ORPHANET:199315,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007343,ICD10:Q68.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007343,ORPHANET:217059,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007344,MESH:C566117,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007345,ICD10:Q25.1,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007345,ORPHANET:1457,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007345,EFO:1001267,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0007345,MEDDRA:10009807,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0007345,SNOMED:7305005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007345,MESH:D001017,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007346,ORPHANET:3233,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007346,MESH:C536432,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007346,SNOMED:715528001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007349,ORPHANET:47045,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007349,DOID:0090062,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007349,SNOMED:238687000,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007349,ICD10:L50.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007350,ORPHANET:194,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007350,ORPHANET:98944,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007350,ORPHANET:98942,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007351,ICD10:Q14.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007351,ORPHANET:98945,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007352,ORPHANET:1475,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007352,ICD10:Q60.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007352,DOID:0090006,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007352,MESH:C537168,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007352,SNOMED:446449009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007353,ORPHANET:1471,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007353,ICD10:Q87.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007353,MESH:C535969,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007353,SNOMED:717785002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007354,ICD10:H47.319,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007354,SNOMED:17541006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007354,ICD10:Q14.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007354,ORPHANET:35737,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007354,ICD10:H47.31,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007354,MESH:C535970,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007354,DOID:11975,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007355,ORPHANET:1473,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007355,ICD10:Q12.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007355,DOID:0111249,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007355,MESH:C535971,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007356,MESH:C537261,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007356,DOID:0070271,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007356,ORPHANET:144,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007357,MESH:C565172,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007358,MESH:C562838,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007358,SNOMED:254219004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007359,SNOMED:109550008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007360,ORPHANET:52429,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007360,MESH:C565171,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007361,ORPHANET:459353,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007361,ORPHANET:169147,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007361,DOID:0060002,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007361,ICD10:D84.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007362,ORPHANET:1872,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007362,SNOMED:80328002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007362,DOID:0111005,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007363,SNOMED:205821003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007363,ICD10:Q68.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007363,MESH:C536211,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007363,DOID:0111595,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007363,ORPHANET:115,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007364,MESH:C535384,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007365,MESH:C567743,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007365,ORPHANET:1949,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007366,ORPHANET:1949,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007367,MESH:C565162,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007367,SNOMED:230432008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007367,DOID:0111307,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007368,SNOMED:763531001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007368,ORPHANET:1551,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007368,ICD10:E83.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007368,MESH:C535468,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007369,SNOMED:7425008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007369,DOID:13269,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007369,ICD10:E80.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007369,MESH:D046349,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007369,MEDDRA:10019866,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0007369,ORPHANET:79273,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007369,ICD10:E80.29,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007370,MESH:C565161,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007371,MESH:C535471,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007372,MESH:C565158,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007372,ORPHANET:53691,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007373,MESH:C565157,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007374,DOID:0060456,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007374,MESH:C535475,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007374,ORPHANET:98967,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007374,SNOMED:419395007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007374,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007375,DOID:0060447,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007375,ORPHANET:98956,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007375,MESH:C535477,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007375,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007375,SNOMED:373426005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007376,SNOMED:417183007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007376,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007376,ORPHANET:98970,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007376,MESH:C563256,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007376,DOID:0060448,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007377,MESH:C537304,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007377,SNOMED:419039007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007377,ORPHANET:98962,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007377,DOID:0080530,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007377,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007378,ICD10:H18.50,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007378,DOID:0110855,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007378,SNOMED:29504002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007378,ORPHANET:98973,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007379,ICD10:H18.52,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007379,MESH:D053559,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007379,DOID:0060451,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007379,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007379,SNOMED:1674008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007379,ORPHANET:98954,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007380,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007380,ORPHANET:98964,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007380,SNOMED:419197009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007380,MESH:C537881,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007381,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007381,ORPHANET:293381,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007381,MESH:C565155,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007381,DOID:0070337,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007381,SNOMED:715908008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007382,ORPHANET:1051,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007382,MESH:C535286,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007382,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007383,ORPHANET:3194,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007383,ICD10:H18.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007383,SNOMED:723584003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007383,MESH:C537488,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007384,ORPHANET:231013,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007384,MESH:C536440,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007384,ICD10:G50.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007384,SNOMED:763218005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007385,ORPHANET:458718,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007385,MESH:C565153,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007385,ICD10:I25.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007387,ORPHANET:199,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007387,DOID:0080505,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007387,SNOMED:40354009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007388,ORPHANET:2391,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007388,MESH:C536448,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007388,SNOMED:725101002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007388,ICD10:Q68.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007389,ORPHANET:1797,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007390,SNOMED:726543008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007391,EFO:1001298,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0007391,MESH:D060905,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007392,ICD10:Q87.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007392,SNOMED:732248005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007392,MESH:C565148,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007392,ORPHANET:1508,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007393,ORPHANET:1339,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007393,MESH:C565147,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007395,ORPHANET:1529,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007395,SNOMED:702362004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007395,MESH:C536453,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007395,ICD10:Q87.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007395,DOID:0111336,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007396,MESH:C562974,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007396,ORPHANET:1798,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007396,SNOMED:254124008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007396,ICD10:Q78.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007397,ORPHANET:1522,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007397,MESH:C565145,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007398,ICD10:Q30.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007398,MESH:C565144,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007398,ORPHANET:157832,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007399,ORPHANET:35099,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007399,ORPHANET:63440,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007399,SNOMED:57219006,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007399,ORPHANET:35093,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007400,ORPHANET:1540,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007400,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007400,DOID:0111337,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007400,MESH:C537559,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007400,SNOMED:709105005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007401,ORPHANET:1538,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007401,ICD10:Q03.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007401,ICD10:Q75.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007401,SNOMED:720813007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007401,MESH:C563973,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007403,SNOMED:715807002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007403,ORPHANET:282166,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007403,ICD10:A81.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007403,ORPHANET:204,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007404,MEDDRA:10011385,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0007404,MESH:D003410,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007404,SNOMED:70173007,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007404,ORPHANET:281,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007404,ICD10:Q93.4,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007404,DOID:12580,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007405,ORPHANET:207,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007405,SNOMED:28861008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007405,DOID:2339,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007405,ICD10:Q75.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007405,MESH:D003394,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007406,MESH:C565142,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007407,MEDDRA:10027756,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0007407,ORPHANET:91138,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007407,SNOMED:190815001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007407,ICD10:D89.1,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007407,MESH:C565141,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007408,MESH:C565140,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007409,MESH:C536219,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007409,SNOMED:725096002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007409,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007409,ORPHANET:1547,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007410,ORPHANET:91396,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007410,ICD10:Q11.2,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007410,MESH:C565138,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007410,SNOMED:718691008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007410,DOID:0111717,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007411,DOID:0070130,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007411,ICD10:Q82.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007411,ORPHANET:90348,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007412,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007412,SNOMED:703528008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007412,MESH:C565129,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007412,DOID:0050660,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007412,ORPHANET:1555,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007413,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007413,MESH:C536229,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007413,SNOMED:732261005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007413,ORPHANET:2674,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007414,MEDDRA:10071283,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0007414,ORPHANET:73,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007414,ICD10:M89.5,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007414,SNOMED:1515008,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007415,ORPHANET:254902,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007415,MESH:C565128,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007415,DOID:0080111,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007415,ORPHANET:1460,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007416,SNOMED:26121002,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007416,DOID:3052,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007416,MESH:D001449,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007416,EFO:0007164,equivalent_to,MONDO,MONDO,EFO,MONDO to EFO
MONDO:0007416,ICD10:N15.0,equivalent_to,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007417,ICD10:Q82.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007417,SNOMED:48611009,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007417,ORPHANET:218,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007417,MEDDRA:10023369,xref,MONDO,MONDO,MEDDRA,MONDO to MEDDRA
MONDO:0007417,DOID:2734,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007417,ICD10:E50.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007420,ICD10:Q87.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007420,ORPHANET:3231,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007420,ORPHANET:79499,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007421,MESH:C565123,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007421,SNOMED:716243005,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007421,ORPHANET:3232,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007421,ICD10:Q87.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007422,DOID:0111339,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007422,SNOMED:24559001,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007422,ORPHANET:494,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007422,ICD10:Q82.8,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007422,MESH:C536457,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007423,MESH:C565122,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007424,MESH:C565121,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007424,DOID:0110541,equivalent_to,MONDO,MONDO,DOID,MONDO to DOID
MONDO:0007424,ICD10:H90.3,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007425,MESH:C565120,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007426,MESH:C567079,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007427,MESH:C565119,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007428,ICD10:Q87.0,xref,MONDO,MONDO,ICD10,MONDO to ICD10
MONDO:0007428,MESH:C565118,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007428,ORPHANET:3241,equivalent_to,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007428,SNOMED:716245003,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007429,ORPHANET:3212,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007429,ORPHANET:1215,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
MONDO:0007430,SNOMED:63691004,equivalent_to,MONDO,MONDO,SNOMED,MONDO to SNOMED
MONDO:0007431,MESH:C538211,equivalent_to,MONDO,MONDO,MESH,MONDO to MESH
MONDO:0007432,ORPHANET:136,xref,MONDO,MONDO,ORPHANET,MONDO to ORPHANET
